Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Attack Type
53,31371,2,64,32,32,32.0,0.0,268,268,268.0,0.0,19125.944343502,127.5062956233,10457.0,18106.859142325,31365,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,40,64,63.7531478117,63.7531478117,32,268,126.4,129.2625235712,16708.8,0,0,0,158.0,64,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
52901,3,2,12,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,1,0,0,9.0,12,0,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
55561,173931,2,0,0,0,0.0,0.0,6,6,6.0,0.0,103.4893147283,28.747031869,43482.75,86902.8429085225,173837,1,173931,173931.0,0.0,173931,173931,5,2.5,2.1213203436,4,1,64,60,11.4988127476,17.2482191214,0,6,3.0,3.286335345,10.8,0,0,1,3.6,0,115,0,0,32,0.0,0,0,0.0,0,0,Normal Traffic
56228,246,2,37,31,6,18.5,17.67766953,6,6,6.0,0.0,174796.748,12195.12195,123.0,123.0365799,210,36,246,246.0,0.0,246,246,0,0.0,0.0,0,0,40,20,8130.081301,4065.04065,6,31,18.5,14.43375673,208.3333333,0,0,1,24.66666667,37,62,0,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,5350661,8,918,517,0,114.75,195.7087851,2487,0,769.3636364,899.1791004,1753.241329,3.550963143,297258.9444,1177724.173,5013574,3,336933,48133.28571,55737.54218,108646,211,5244538,524453.8,1578022.247,5013574,3,264,360,1.495142376,2.055820767,0,2487,469.05,745.8534832,556297.4184,0,1,0,493.7368421,918,29200,4,3,32,337084.0,337084,337084,5013574.0,5013574,5013574,Normal Traffic
53,138705,4,120,30,30,30.0,0.0,107,107,107.0,0.0,2407.988176,43.25727263,27741.0,46760.38588,107920,1,30781,10260.33333,17767.95456,30777,1,4,4.0,0.0,4,4,128,64,28.83818175,14.41909088,30,107,52.0,37.57215281,1411.666667,0,0,0,60.66666667,120,-1,-1,3,32,0.0,0,0,0.0,0,0,Normal Traffic
443,32030269,2,74,37,37,37.0,0.0,0,0,0.0,0.0,2.3103146589,0.0624409367,32030269.0,0.0,32030269,32030269,32030269,32030269.0,0.0,32030269,32030269,0,0.0,0.0,0,0,64,0,0.0624409367,0.0,37,37,37.0,0.0,0.0,0,0,1,55.5,74,33304,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,31498,2,152,76,76,76.0,0.0,158,158,158.0,0.0,14858.08623,126.99219,10499.33333,18180.18263,31492,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,64,40,63.49609499,63.49609499,76,158,108.8,44.91324972,2017.2,0,0,0,136.0,152,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,996,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2008.032129,996.0,0.0,996,996,996,996.0,0.0,996,996,0,0.0,0.0,0,0,64,0,2008.032129,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,274,-1,0,32,0.0,0,0,0.0,0,0,DoS
38476,41,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,24390.2439,24390.2439,0,0,0.0,0.0,0.0,0,0,1,0.0,0,227,229,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,66563,4,144,36,36,36.0,0.0,99,99,99.0,0.0,5137.989574,90.14016796,13312.6,18390.95723,36764,2,36771,12257.0,21223.68458,36764,3,2,2.0,0.0,2,2,104,40,60.09344531,30.04672265,36,99,54.0,30.7408523,945.0,0,0,0,63.0,144,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
53,193,2,104,52,52,52.0,0.0,84,84,84.0,0.0,1409326.425,20725.3886,64.33333333,106.2324495,187,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,64,64,10362.6943,10362.6943,52,84,64.8,17.52712184,307.2,0,0,0,81.0,104,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,5891279,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.678969711,1963759.66666667,3381204.07308777,5868015,69,5891279,2945639.5,4132863.06644685,5868015,23264,0,0.0,0.0,0,0,104,40,0.5092272832,0.1697424277,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Normal Traffic
37368,74501,15,18449,2920,0,1229.933333,1055.988127,0,0,0.0,0.0,247634.2599,281.8754111,3725.05,14140.89977,62856,2,74501,5321.5,16827.08888,62856,2,63216,12643.2,28186.11008,63064,3,324,144,201.3395793,80.53583173,0,2920,838.5909091,1042.694068,1087210.92,0,1,0,878.5238095,18449,8192,357,10,20,0.0,0,0,0.0,0,0,Normal Traffic
53,183,2,72,36,36,36.0,0.0,100,100,100.0,0.0,1486338.798,21857.9235,61.0,65.47518614,132,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,64,64,10928.96175,10928.96175,36,100,61.6,35.05424368,1228.8,0,0,0,77.0,72,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,48198,1,57,57,57,57.0,0.0,118,118,118.0,0.0,3630.856052,41.49549774,48198.0,0.0,48198,48198,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,20.74774887,20.74774887,57,118,77.33333333,35.21836642,1240.333333,0,0,0,116.0,57,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
123,94531,1,48,48,48,48.0,0.0,48,48,48.0,0.0,1015.539876,21.15708075,94531.0,0.0,94531,94531,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,10.57854037,10.57854037,48,48,48.0,0.0,0.0,0,0,0,72.0,48,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,1752355,3,26,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,6635.07109,3.994624377,292059.1667,713046.0599,1747555,4,4011,2005.5,2830.548445,4007,4,1752336,584112.0,1007572.829,1747555,575,72,92,1.711981876,2.282642501,0,8760,1453.375,3113.952607,9696700.839,0,1,0,1661.0,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
53,60715,1,56,56,56,56.0,0.0,132,132,132.0,0.0,3096.43416,32.94078893,60715.0,0.0,60715,60715,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,16.47039447,16.47039447,56,132,81.33333333,43.87862046,1925.333333,0,0,0,122.0,56,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
3493,107,2,4,2,2,2.0,0.0,6,6,6.0,0.0,149532.7103,37383.17757,35.66666667,20.50203242,48,12,47,47.0,0.0,47,47,48,48.0,0.0,48,48,48,40,18691.58879,18691.58879,2,6,3.6,2.19089023,4.8,0,1,0,4.5,4,1024,0,1,24,0.0,0,0,0.0,0,0,Normal Traffic
443,3850126,1,6,6,6,6.0,0.0,31,31,31.0,0.0,9.610075099,0.519463519,3850126.0,0.0,3850126,3850126,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,0.259731759,0.259731759,6,31,14.33333333,14.43375673,208.3333333,1,0,0,21.5,6,0,63,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,11045971,11,14148,3582,0,1286.1818181818,1678.7184289321,1153,0,354.4166666667,520.53896166,1665.8562656013,2.0822071686,502089.590909091,1280017.87189114,5370883,54,5675088,567508.8,938992.214253464,3195874,22999,11023026,1002093.27272727,1832547.92618622,5596752,254,232,248,0.9958382111,1.0863689575,0,3582,766.7083333333,1264.1814495233,1598154.73731884,0,1,0,800.0434782609,14148,8192,39420,10,20,0.0,0,0,0.0,0,0,Normal Traffic
443,116756654,21,1139,691,0,54.23809524,153.4831928,1460,0,249.9444444,489.3330962,48.28846842,0.334028072,3072543.526,4560253.457,10000000,3,117000000,5837832.7,4865661.124,10000000,3,111000000,6539404.353,4853774.611,10000000,48,432,504,0.179861269,0.154166802,0,1460,140.95,355.6626138,126495.8949,0,1,0,144.5641026,1139,8192,62,20,20,112058.5833,1177599,15166,9617662.333,10000000,5571705,Normal Traffic
53,30823,2,68,34,34,34.0,0.0,91,91,91.0,0.0,8110.826331,129.7732213,10274.33333,17751.51431,30772,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,64,64,64.88661065,64.88661065,34,91,56.8,31.22018578,974.7,0,0,0,71.0,68,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,901,2,64,32,32,32.0,0.0,48,48,48.0,0.0,177580.4661,4439.511654,300.3333333,513.2643893,893,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,64,64,2219.755827,2219.755827,32,48,38.4,8.76356092,76.8,0,0,0,48.0,64,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,130129,2,86,43,43,43.0,0.0,59,59,59.0,0.0,1567.6751531173,30.7387284925,43376.3333333333,75123.9510032142,130122,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,88,40,15.3693642462,15.3693642462,43,59,49.4,8.7635609201,76.8,0,0,0,61.75,86,-1,-1,1,44,0.0,0,0,0.0,0,0,Normal Traffic
443,3711850,5,135,46,6,27.0,20.1246118,46,46,46.0,0.0,48.76274634,1.61644463,742370.0,1602987.998,3609676,3,3711850,927962.5,1788207.804,3609676,3,0,0.0,0.0,0,0,100,20,1.347037192,0.269407438,6,46,32.42857143,18.86670032,355.952381,0,0,1,37.83333333,135,253,360,4,20,0.0,0,0,0.0,0,0,Normal Traffic
80,2498956,5,30,6,6,6.0,0.0,0,0,0.0,0.0,12.00501329,2.000835549,624739.0,1248818.086,2497966,1,2498956,624739.0,1248818.086,2497966,1,0,0.0,0.0,0,0,100,0,2.000835549,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,0.0,0,0,0.0,0,0,DDoS
64435,3,2,37,37,0,18.5,26.1629509039,0,0,0.0,0.0,12333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,64,0,666666.666666667,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,0,1,37.0,37,120,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,325017,15,974,469,0,64.9333333333,134.2659762596,1581,0,671.5454545455,745.9320831867,25724.8082407997,79.9958156035,13000.68,25114.95604668,94208,1,325017,23215.5,37366.4191276482,127057,1,265376,26537.6,37702.3863824736,96125,2,492,360,46.1514320789,33.8443835246,0,1581,309.6666666667,563.347071597,317359.923076923,0,1,0,321.5769230769,974,65535,357,6,32,0.0,0,0,0.0,0,0,Normal Traffic
51735,71,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,14084.50704,14084.50704,0,0,0.0,0.0,0.0,0,0,1,0.0,0,7241,64240,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,11,1,6,6,6,6.0,0.0,6,6,6.0,0.0,1090909.09090909,181818.181818182,11.0,0.0,11,11,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,90909.0909090909,90909.0909090909,6,6,6.0,0.0,0.0,0,0,1,9.0,6,16373,343,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,231,2,94,47,47,47.0,0.0,98,98,98.0,0.0,1255411.255,17316.01732,77.0,91.03296106,179,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,64,64,8658.008658,8658.008658,47,98,67.4,27.93385043,780.3,0,0,0,84.25,94,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
49574,15,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133333.3333,15.0,0.0,15,15,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,66666.66667,66666.66667,0,0,0.0,0.0,0.0,0,0,1,0.0,0,123,33304,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,98421743,9,363,363,0,40.33333333,121.0,4344,0,1932.5,1977.812908,121.4975435,0.152405348,7030124.5,26300000.0,98400000,2,98400000,12300000.0,34800000.0,98400000,2,40405,8081.0,12271.63498,27965,48,296,200,0.091443209,0.060962139,0,4344,747.375,1486.847128,2210714.383,0,0,1,797.2,363,251,235,1,32,998.0,998,998,98400000.0,98400000,98400000,DoS
80,4250833,5,464,446,0,92.8,197.4618951,1637,0,377.2,711.4440948,552.8328212,2.35248009,472314.7778,1324207.809,3998761,41,252072,63018.0,113046.902,232029,75,4231225,1057806.25,1962997.183,3998802,324,120,112,1.176240045,1.176240045,0,1637,213.6363636,493.2533371,243298.8545,0,1,0,235.0,464,29200,30,4,20,0.0,0,0,0.0,0,0,Normal Traffic
443,115701396,25,9753,3045,0,390.12,985.6835327,1448,0,183.75,420.9359611,128.7624913,0.458075718,2225026.846,4188342.921,10200000,2,116000000,4820891.5,5104184.82,10200000,4,113000000,4175878.519,5106343.628,10200000,3,808,904,0.216073452,0.242002266,0,3045,275.8888889,736.409204,542298.5157,0,1,0,281.0943396,9753,29200,14080,7,32,54286.27273,364024,22903,10200000.0,10200000,10000000,Normal Traffic
80,9064764,4,24,6,6,6.0,0.0,0,0,0.0,0.0,2.647614433,0.441269072,3021588.0,5232709.109,9063800,1,9064764,3021588.0,5232709.109,9063800,1,0,0.0,0.0,0,0,80,0,0.441269072,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,964.0,964,964,9063800.0,9063800,9063800,DDoS
80,97846339,6,356,356,0,59.33333333,145.3363914,10136,0,2319.0,4414.366206,122.1404921,0.112421171,9784633.9,30900000.0,97700000,44,97700000,19500000.0,43700000.0,97700000,223,140455,35113.75,62961.66207,129244,45,200,168,0.061320639,0.051100532,0,10136,995.9166667,2908.605678,8459986.992,0,0,1,1086.454545,356,274,235,1,32,468.0,468,468,97700000.0,97700000,97700000,DoS
443,4847234,5,123,46,0,24.6,23.27659769,46,46,46.0,0.0,34.8652448,1.237819342,969446.8,2105176.759,4735113,3,4847234,1211808.5,2349215.778,4735113,3,0,0.0,0.0,0,0,100,20,1.031516118,0.206303224,0,46,30.71428571,21.68497395,470.2380952,0,0,1,35.83333333,123,255,360,2,20,0.0,0,0,0.0,0,0,Normal Traffic
443,5119878,8,373,192,0,46.625,72.16437091,1615,0,626.4,833.7531409,684.5866249,2.539123003,426656.5,1419440.409,4933444,3,5119878,731411.1429,1853178.229,4933444,3,108250,27062.5,30262.51598,55316,226,172,112,1.562537232,0.97658577,0,1615,250.3571429,549.0414875,301446.5549,0,1,0,269.6153846,373,8192,75,7,20,0.0,0,0,0.0,0,0,Normal Traffic
443,32029187,2,74,37,37,37.0,0.0,0,0,0.0,0.0,2.3103927053,0.0624430461,32029187.0,0.0,32029187,32029187,32029187,32029187.0,0.0,32029187,32029187,0,0.0,0.0,0,0,64,0,0.0624430461,0.0,37,37,37.0,0.0,0.0,0,0,1,55.5,74,33304,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,98490779,6,296,296,0,49.33333333,120.841494,7240,0,1932.5,2695.639126,120.7321144,0.121838817,8953707.182,29700000.0,98500000,5,98500000,19700000.0,44000000.0,98500000,5,29478,5895.6,8521.275773,19040,71,200,200,0.060919409,0.060919409,0,7240,914.6923077,1998.972627,3995891.564,0,0,1,990.9166667,296,251,235,1,32,466.0,466,466,98500000.0,98500000,98500000,DoS
33728,37,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,54054.05405,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,27027.02703,27027.02703,0,0,0.0,0.0,0.0,0,0,1,0.0,0,905,229,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,580396,3,26,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,20043.21188,13.78369251,82913.71429,218361.2568,578109,12,1775,887.5,979.3428919,1580,195,580384,145096.0,288676.3275,578109,188,72,112,5.168884693,8.614807821,0,5840,1292.555556,2554.159212,6523729.278,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
53,99557273,2,101,58,43,50.5,10.60660172,186,181,183.5,3.535533906,4.700811763,0.040177878,33200000.0,57400000.0,99500000,30691,99500000,99500000.0,0.0,99500000,99500000,99500000,99500000.0,0.0,99500000,99500000,52,52,0.020088939,0.020088939,43,186,102.2,74.48959659,5548.7,0,0,0,127.75,101,-1,-1,1,20,31555.0,31555,31555,99500000.0,99500000,99500000,Normal Traffic
25734,64,1,0,0,0,0.0,0.0,6,6,6.0,0.0,93750.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,15625.0,15625.0,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning
443,116065008,20,1210,533,0,60.5,139.1820088,1460,0,256.5263158,510.0091904,52.41889959,0.336018587,3054342.316,4549275.711,10100000,4,116000000,6108684.632,4863402.707,10200000,4,111000000,6189103.667,5027747.827,10200000,48,412,388,0.172317224,0.163701363,0,1460,152.1,373.7600903,139696.6051,0,1,0,156.0,1210,8192,5447,19,20,132660.0,770702,68686,9994984.364,10100000,9751421,Normal Traffic
443,191520,18,871,389,0,48.38888889,108.149754,2896,0,1366.275862,755.2691997,211429.6157,245.4051796,4163.478261,9572.466065,31874,1,191520,11265.88235,13902.75871,32995,1,156180,5577.857143,15095.23458,58076,50,588,936,93.98496241,151.4202172,0,2896,843.6041667,877.4671901,769948.6698,0,1,0,861.5531915,871,65535,122,6,32,0.0,0,0,0.0,0,0,Normal Traffic
53,196,2,136,68,68,68.0,0.0,116,116,116.0,0.0,1877551.02,20408.16327,65.33333333,107.9691314,190,2,2,2.0,0.0,2,2,4,4.0,0.0,4,4,40,40,10204.08163,10204.08163,68,116,87.2,26.29068276,691.2,0,0,0,109.0,136,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,101,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19801.9801980198,101.0,0.0,101,101,101,101.0,0.0,101,101,0,0.0,0.0,0,0,64,0,19801.9801980198,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,329,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,5232649,8,372,191,0,46.5,71.87687886,1601,0,623.6,829.6163571,666.9661963,2.484401304,436054.0833,1424618.482,4958859,49,5232649,747521.2857,1857301.261,4958859,49,202708,50677.0,66088.96697,140601,246,172,112,1.528862341,0.955538963,0,1601,249.2857143,546.3791905,298530.2198,0,1,0,268.4615385,372,8192,75,7,20,0.0,0,0,0.0,0,0,Normal Traffic
54377,51,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,19607.84314,19607.84314,0,0,0.0,0.0,0.0,0,0,1,0.0,0,358,630,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,5824886,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.686708718,1941628.667,3330991.172,5787867,65,5824886,2912443.0,4066463.618,5787867,37019,0,0.0,0.0,0,0,104,40,0.515031539,0.17167718,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,2124784,9,703,267,0,78.11111111,103.3022803,2896,0,395.0,900.5946184,2189.869653,8.942085407,118043.5556,188214.7158,570900,42,1458485,182310.625,249416.1867,638644,126,2029285,225476.1111,225912.4105,570900,137,296,328,4.235724667,4.706360741,0,2896,232.65,645.5372528,416718.3447,0,1,0,244.8947368,703,29200,252,4,32,0.0,0,0,0.0,0,0,Normal Traffic
443,1224153,6,800,485,0,133.3333333333,192.9970638809,501,0,87.25,176.5419820569,1223.7032462446,11.4364789369,94165.6153846154,263802.497261537,966207,61,257946,51589.2,49439.8314995106,111508,100,1151017,164431.0,369998.671601669,1000119,245,132,168,4.9013481158,6.5351308211,0,501,99.8666666667,173.6942579307,30169.6952380952,0,1,0,107.0,800,8192,5168,5,20,0.0,0,0,0.0,0,0,Normal Traffic
53,698,1,53,53,53,53.0,0.0,69,69,69.0,0.0,174785.1003,2865.329513,698.0,0.0,698,698,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,1432.664756,1432.664756,53,69,58.33333333,9.237604307,85.33333333,0,0,0,87.5,53,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,48468,2,94,47,47,47.0,0.0,128,128,128.0,0.0,7221.259388,82.52867872,16156.0,27977.81669,48462,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,40,40,41.26433936,41.26433936,47,128,79.4,44.36552716,1968.3,0,0,0,99.25,94,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,64807,17,1210,901,0,71.1764705882,216.7799100742,1397,0,775.8333333333,669.0293964643,162328.143564738,447.4825250359,2314.5357142857,4758.7463216937,15007,1,64807,4050.4375,6980.2691444648,20666,1,41168,3742.5454545455,6452.7316907436,16673,2,364,252,262.3173422624,185.1651827735,0,1397,350.6666666667,566.1612621088,320538.574712644,0,1,0,362.7586206897,1210,65535,32,16,20,0.0,0,0,0.0,0,0,Normal Traffic
53,205,2,72,36,36,36.0,0.0,52,52,52.0,0.0,858536.5854,19512.19512,68.33333333,113.1606528,199,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,80,80,9756.097561,9756.097561,36,52,42.4,8.76356092,76.8,0,0,0,53.0,72,-1,-1,1,40,0.0,0,0,0.0,0,0,Normal Traffic
443,100842927,35,17278,5032,6,493.6571429,1411.568796,80,6,36.78125,31.2478412,194.6789982,0.981724777,1029009.459,6643175.406,58500000,1,101000000,2963691.353,11100000.0,58600000,434,101000000,1600096.778,8264802.389,58600000,1,700,1280,0.347074416,0.634650361,6,5032,198.15,855.9391602,732631.846,0,0,1,200.1515152,17278,255,1696,34,20,641012.6667,844590,237569,32700000.0,58500000,10400000,Normal Traffic
53,121193,4,144,36,36,36.0,0.0,143,143,143.0,0.0,3548.059706,49.50780986,24238.6,51246.94299,115820,3,115873,38624.33333,66853.41218,115820,4,3,3.0,0.0,3,3,128,40,33.00520657,16.50260329,36,143,66.57142857,52.2106539,2725.952381,0,0,0,77.66666667,144,-1,-1,3,32,0.0,0,0,0.0,0,0,Normal Traffic
53,91928,2,84,42,42,42.0,0.0,207,207,207.0,0.0,5417.283091,43.51231398,30642.66667,53069.45939,91922,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,40,40,21.75615699,21.75615699,42,207,108.0,90.37422199,8167.5,0,0,0,135.0,84,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,71927185,8,56,20,0,7.0,5.656854249,5840,0,1934.5,2538.919278,162.1500967,0.194641289,5532860.385,18600000.0,67200000,2,71900000,10300000.0,25200000.0,67200000,2,19834,3966.8,8394.094692,18972,2,172,132,0.111223594,0.083417695,0,5840,777.9333333,1804.898987,3257660.352,0,0,1,833.5,56,256,229,6,20,4669531.0,4669531,4669531,67200000.0,67200000,67200000,DDoS
53,31228,2,66,33,33,33.0,0.0,193,193,193.0,0.0,14474.1898296401,128.0901754835,10409.3333333333,17985.3409846278,31177,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,40,40,64.0450877418,64.0450877418,33,193,97.0,87.6356092008,7680.0,0,0,0,121.25,66,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,117637,21,1263,568,0,60.14285714,160.9488384,2920,0,1641.16,962.0050104,359512.7383,391.0334334,2614.155556,6981.719643,24863,3,117637,5881.85,11809.98733,41235,3,91621,3817.541667,10099.92998,39356,48,432,512,178.5152631,212.5181703,0,2920,899.8297872,1064.082485,1132271.536,0,1,0,919.3913043,1263,8192,62,20,20,0.0,0,0,0.0,0,0,Normal Traffic
443,117275671,9,321,183,0,35.6666666667,59.5692873887,80,0,41.7142857143,31.7370145924,5.2270005771,0.1364306839,7818378.06666667,20583947.6091942,58928334,1,117275671,14659458.875,27093341.2072075,58928334,1,117223243,19537207.1666667,30238324.8455202,59005486,1,288,224,0.0767422597,0.0596884242,0,183,46.8235294118,58.2443509,3392.4044117647,0,0,1,49.75,321,332,390,3,32,102987.5,129051,76924,58516399.0,58928334,58104464,Normal Traffic
53,762186,1,47,47,47,47.0,0.0,134,134,134.0,0.0,237.4748421,2.624031404,762186.0,0.0,762186,762186,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,1.312015702,1.312015702,47,134,76.0,50.22947342,2523.0,0,0,0,114.0,47,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,71745030,8,56,20,0,7.0,5.656854249,7215,0,2321.4,3327.769794,162.561783,0.18119722,5978752.5,20400000.0,70600000,1,71500000,10200000.0,26600000.0,70600000,1,199495,49873.75,98978.71195,198341,138,172,112,0.111505982,0.069691239,0,7215,833.5,2175.302587,4731941.346,0,0,1,897.6153846,56,256,229,6,20,910046.0,910046,910046,70600000.0,70600000,70600000,DDoS
443,63603785,7,169,46,0,24.1428571429,23.1979063095,46,46,46.0,0.0,4.1035293733,0.1415010129,7950473.125,20476667.967119,58436748,74,63603785,10600630.8333333,23522319.0473363,58436748,74,58465566,58465566.0,0.0,58465566,58465566,224,64,0.1100563433,0.0314446695,0,46,30.7,21.684864153,470.2333333333,0,0,1,34.1111111111,169,536,8192,3,32,28763.0,28856,28670,31762094.5,58436748,5087441,Normal Traffic
53,168,2,46,23,23,23.0,0.0,23,23,23.0,0.0,547619.047619048,23809.5238095238,56.0,95.2627944163,166,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,40,40,11904.7619047619,11904.7619047619,23,23,23.0,0.0,0.0,0,0,0,28.75,46,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
56084,74,1,6,6,6,6.0,0.0,6,6,6.0,0.0,162162.162162162,27027.027027027,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,13513.5135135135,13513.5135135135,6,6,6.0,0.0,0.0,0,0,1,9.0,6,31,252,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,503469,4,142,37,34,35.5,1.732050808,117,94,105.5,13.27905619,1120.227859,15.88975687,71924.14286,190158.9107,503164,1,503294,167764.6667,290570.8642,503287,3,503344,167781.3333,290563.3596,503295,1,80,80,7.944878433,7.944878433,34,117,66.77777778,37.64232252,1416.944444,0,0,0,75.125,142,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
